id_tienda,tienda,codigo_postal,d_codigo,d_asenta,d_tipo_asenta,D_mnpio,c_mnpio,d_zona,id_sucursal,sucursal,latitud,longitud,store_name,store_id,address
1445,Chedraui,1700,1700,La Joyita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1700,1700,La Joyita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,1700,1700,La Joyita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1700,1700,La Joyita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1700,1700,La Joyita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1700,1700,La Joyita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1700,1700,La Joyita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1708,1708,El Encino del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1708,1708,El Encino del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,1708,1708,El Encino del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1708,1708,El Encino del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1708,1708,El Encino del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1708,1708,El Encino del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1708,1708,El Encino del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1710,1710,Las Águilas,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1710,1710,Las Águilas,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1710,1710,Las Águilas,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4417,La Comer,1710,1710,Las Águilas,Colonia,Álvaro Obregón,10,Urbano,4417,La Comer Insurgentes,19.366487,-99.182073,La Comer,1423,"PERPETUA 35, SAN JOSE INSURGENTES, 3900 BENITO JUAREZ, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1710,1710,Las Águilas,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4434,Fresko,1710,1710,Las Águilas,Colonia,Álvaro Obregón,10,Urbano,4434,Fresko Miguel Ángel de Quevedo,19.342594,-99.146575,Fresko,45,"AV. MIGUEL ANGEL DE QUEVEDO 1144, PARQUE SAN ANDRES, 4040 COYOACAN, MEXICO, CIUDAD DE MEXICO"
4423,Sumesa,1710,1710,Las Águilas,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1720,1720,Lomas de Guadalupe,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1720,1720,Lomas de Guadalupe,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1720,1720,Lomas de Guadalupe,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1720,1720,Lomas de Guadalupe,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1720,1720,Lomas de Guadalupe,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1720,1720,Lomas de Guadalupe,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1720,1720,Lomas de Guadalupe,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1729,1729,Alcantarilla,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
30,City Market,1729,1729,Alcantarilla,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1729,1729,Alcantarilla,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1729,1729,Alcantarilla,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1729,1729,Alcantarilla,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1729,1729,Alcantarilla,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1729,1729,Alcantarilla,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
137,Chedraui,1730,1730,Lomas de las Águilas,Colonia,Álvaro Obregón,10,Urbano,137,Samara Santa Fe,19.3676531,-99.2594206,Selecto Chedraui,22,Av Santa Fe 94
49,City Market,1730,1730,Lomas de las Águilas,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,1730,1730,Lomas de las Águilas,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1730,1730,Lomas de las Águilas,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1730,1730,Lomas de las Águilas,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1730,1730,Lomas de las Águilas,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1730,1730,Lomas de las Águilas,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1740,1740,La Peñita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1740,1740,La Peñita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,1740,1740,La Peñita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1740,1740,La Peñita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1740,1740,La Peñita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1740,1740,La Peñita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1740,1740,La Peñita del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1750,1750,Las Águilas 1a Sección,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1750,1750,Las Águilas 1a Sección,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1750,1750,Las Águilas 1a Sección,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1750,1750,Las Águilas 1a Sección,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1750,1750,Las Águilas 1a Sección,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1750,1750,Las Águilas 1a Sección,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1750,1750,Las Águilas 1a Sección,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1759,1759,Ampliación Las Águilas,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1759,1759,Ampliación Las Águilas,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1759,1759,Ampliación Las Águilas,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1759,1759,Ampliación Las Águilas,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1759,1759,Ampliación Las Águilas,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1759,1759,Ampliación Las Águilas,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1759,1759,Ampliación Las Águilas,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1760,1760,Atlamaya,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1760,1760,Atlamaya,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1760,1760,Atlamaya,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1760,1760,Atlamaya,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1760,1760,Atlamaya,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4434,Fresko,1760,1760,Atlamaya,Colonia,Álvaro Obregón,10,Urbano,4434,Fresko Miguel Ángel de Quevedo,19.342594,-99.146575,Fresko,45,"AV. MIGUEL ANGEL DE QUEVEDO 1144, PARQUE SAN ANDRES, 4040 COYOACAN, MEXICO, CIUDAD DE MEXICO"
4423,Sumesa,1760,1760,Atlamaya,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1770,1770,La Angostura,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1770,1770,La Angostura,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,1770,1770,La Angostura,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1770,1770,La Angostura,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1770,1770,La Angostura,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1770,1770,La Angostura,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1770,1770,La Angostura,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1780,1780,Olivar de los Padres,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1780,1780,Olivar de los Padres,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
35869,Costco,1780,1780,Olivar de los Padres,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1780,1780,Olivar de los Padres,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1780,1780,Olivar de los Padres,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4431,Fresko,1780,1780,Olivar de los Padres,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1780,1780,Olivar de los Padres,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1789,1789,Miguel Hidalgo,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1789,1789,Miguel Hidalgo,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1789,1789,Miguel Hidalgo,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1789,1789,Miguel Hidalgo,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1789,1789,Miguel Hidalgo,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4434,Fresko,1789,1789,Miguel Hidalgo,Colonia,Álvaro Obregón,10,Urbano,4434,Fresko Miguel Ángel de Quevedo,19.342594,-99.146575,Fresko,45,"AV. MIGUEL ANGEL DE QUEVEDO 1144, PARQUE SAN ANDRES, 4040 COYOACAN, MEXICO, CIUDAD DE MEXICO"
4423,Sumesa,1789,1789,Miguel Hidalgo,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
1445,Chedraui,1790,1790,Lomas de los Ángeles del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,1445,Pedregal,19.335124,-99.198477,Selecto Chedraui,22,Av. San Jerónimo 236
49,City Market,1790,1790,Lomas de los Ángeles del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,49,San Jerónimo,19.335648,-99.195824,City Market,9,Av San Jerónimo 190
92,Costco,1790,1790,Lomas de los Ángeles del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,92,Mixcoac,19.3872687,-99.1909344,Costco,7,Blvd. Adolfo Lopez Mateos 1181
4413,La Comer,1790,1790,Lomas de los Ángeles del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
10002,Soriana,1790,1790,Lomas de los Ángeles del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,10002,San Jeronimo,19.330351,-99.208839,Soriana,3729,"Anillo Perif. 630, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX"
4434,Fresko,1790,1790,Lomas de los Ángeles del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4434,Fresko Miguel Ángel de Quevedo,19.342594,-99.146575,Fresko,45,"AV. MIGUEL ANGEL DE QUEVEDO 1144, PARQUE SAN ANDRES, 4040 COYOACAN, MEXICO, CIUDAD DE MEXICO"
4423,Sumesa,1790,1790,Lomas de los Ángeles del Pueblo Tetelpan,Colonia,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
139,Chedraui,1800,1800,San Bartolo Ameyalco,Pueblo,Álvaro Obregón,10,Urbano,139,Santa Fe,19.3599855,-99.2743629,Selecto Chedraui,22,Av. Prol. Vasco de Quiroga 3800
30,City Market,1800,1800,San Bartolo Ameyalco,Pueblo,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1800,1800,San Bartolo Ameyalco,Pueblo,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1800,1800,San Bartolo Ameyalco,Pueblo,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1800,1800,San Bartolo Ameyalco,Pueblo,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1800,1800,San Bartolo Ameyalco,Pueblo,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
4423,Sumesa,1800,1800,San Bartolo Ameyalco,Pueblo,Álvaro Obregón,10,Urbano,4423,San Ángel,19.348363,-99.190051,Sumesa,1424,"Calle Cracovia 97, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX"
139,Chedraui,1807,1807,Rancho San Francisco Pueblo San Bartolo Ameyalco,Colonia,Álvaro Obregón,10,Urbano,139,Santa Fe,19.3599855,-99.2743629,Selecto Chedraui,22,Av. Prol. Vasco de Quiroga 3800
30,City Market,1807,1807,Rancho San Francisco Pueblo San Bartolo Ameyalco,Colonia,Álvaro Obregón,10,Urbano,30,Santa Fe,19.3582077,-99.2719088,City Market,9,Avenida Santa Fe 498
35869,Costco,1807,1807,Rancho San Francisco Pueblo San Bartolo Ameyalco,Colonia,Álvaro Obregón,10,Urbano,35869,Santa Fe,19.353219591940903,-99.27455078541377,Costco,7,"Lomas de Santa Fe, Contadero, Mexico City, CDMX , , , 01219"
4413,La Comer,1807,1807,Rancho San Francisco Pueblo San Bartolo Ameyalco,Colonia,Álvaro Obregón,10,Urbano,4413,La Comer Olivar,19.334805,-99.227039,La Comer,1423,"AV DE LAS TORRES 446, SAN JOSE DEL OLIVAR, 1770 ALVARO OBREGON, MEXICO, DISTRITO FEDERAL"
9993,Soriana,1807,1807,Rancho San Francisco Pueblo San Bartolo Ameyalco,Colonia,Álvaro Obregón,10,Urbano,9993,Paradox Santa Fe,19.357303,-99.273539,Soriana,3729,"Av Sta Fe 546, Lomas de Santa Fe, Contadero, Cuajimalpa de Morelos, 01219 Ciudad de México, CDMX"
4431,Fresko,1807,1807,Rancho San Francisco Pueblo San Bartolo Ameyalco,Colonia,Álvaro Obregón,10,Urbano,4431,Fresko Pabellón Bosques,19.38268,-99.269,Fresko,45,"PROLONGACION BOSQUES DE REFORMA 1813, VISTA HERMOSA, 5109 CUAJIMALPA, MEXICO, DISTRITO FEDERAL"
